"row","date","Temperature","Humidity","Light","CO2","HumidityRatio","Occupancy"
"2331","2015-02-06 08:41:00",20.865,19.7675,433,620.25,0.00300805547702872,1
"2332","2015-02-06 08:42:00",20.865,19.7675,433,617.5,0.00300805547702872,1
"2333","2015-02-06 08:43:00",20.865,19.7675,433,621.25,0.00300805547702872,1
"2334","2015-02-06 08:44:00",20.89,19.79,433,616.666666666667,0.00301615411603875,1
"2335","2015-02-06 08:44:59",20.865,19.7675,433,620,0.00300805547702872,1
"2336","2015-02-06 08:45:59",20.8566666666667,19.76,433,628.333333333333,0.00300535972133214,1
"2337","2015-02-06 08:47:00",20.84,19.7675,433,635.25,0.00300340895346376,1
"2338","2015-02-06 08:48:00",20.865,19.7675,433,636.5,0.00300805547702872,1
"2339","2015-02-06 08:49:00",20.89,19.79,433,635.5,0.00301615411603875,1
"2340","2015-02-06 08:50:00",20.89,19.79,433,635.75,0.00301615411603875,1
"2341","2015-02-06 08:51:00",20.865,19.7675,433,637.5,0.00300805547702872,1
"2342","2015-02-06 08:51:59",20.84,19.745,433,629.75,0.00299997388927963,1
"2343","2015-02-06 08:53:00",20.865,19.7675,433,637.25,0.00300805547702872,1
"2344","2015-02-06 08:54:00",20.89,19.79,433,647.333333333333,0.00301615411603875,1
"2345","2015-02-06 08:55:00",20.865,19.7675,433,646,0.00300805547702872,1
"2346","2015-02-06 08:55:59",20.8233333333333,19.73,433,642.666666666667,0.00299459562233365,1
"2347","2015-02-06 08:57:00",20.8566666666667,19.7933333333333,433,648,0.003010454028918,1
"2348","2015-02-06 08:57:59",20.89,19.79,433,655,0.00301615411603875,1
"2349","2015-02-06 08:58:59",20.9175,19.79,433,650.5,0.0030212854568588,1
"2350","2015-02-06 09:00:00",20.9266666666667,19.79,433,643.666666666667,0.00302299761050479,1
"2351","2015-02-06 09:01:00",20.9175,19.79,433,642,0.0030212854568588,1
"2352","2015-02-06 09:02:00",20.9633333333333,19.79,433,639.333333333333,0.00302985476836808,1
"2353","2015-02-06 09:03:00",20.89,19.79,436.5,648,0.00301615411603875,1
"2354","2015-02-06 09:04:00",20.89,19.815,426,649,0.00301998281535946,1
"2355","2015-02-06 09:04:59",20.89,19.79,433,654,0.00301615411603875,1
"2356","2015-02-06 09:06:00",20.89,19.9266666666667,433,660,0.00303708491169476,1
"2357","2015-02-06 09:07:00",20.89,20.1333333333333,442.333333333333,677.333333333333,0.00306873902173689,1
"2358","2015-02-06 09:08:00",20.89,20.354,435.8,698.2,0.00310254098194816,1
"2359","2015-02-06 09:08:59",20.89,20.4725,447,709.25,0.00312069444972632,1
"2360","2015-02-06 09:10:00",20.9266666666667,20.39,442.333333333333,712,0.00311510890191837,1
"2361","2015-02-06 09:10:59",20.945,20.5,443.5,710,0.00313554997033061,1
"2362","2015-02-06 09:11:59",20.945,20.445,447,708,0.00312709522572479,1
"2363","2015-02-06 09:13:00",20.945,20.55,447,707.5,0.00314323630024997,1
"2364","2015-02-06 09:14:00",20.945,20.6975,447,725.75,0.00316591207479449,1
"2365","2015-02-06 09:15:00",20.9725,20.7675,438,733.25,0.00318207756450964,1
"2366","2015-02-06 09:16:00",21,20.79,441,735.333333333333,0.00319096030254309,1
"2367","2015-02-06 09:16:59",21,20.815,438,740.75,0.00319481714505113,1
"2368","2015-02-06 09:17:59",21,20.865,438,744.25,0.0032025309728276,1
"2369","2015-02-06 09:19:00",21,20.79,438,757,0.00319096030254309,1
"2370","2015-02-06 09:20:00",21,20.79,440,759,0.00319096030254309,1
"2371","2015-02-06 09:21:00",21,20.815,437.25,752.25,0.00319481714505113,1
"2372","2015-02-06 09:22:00",21,20.865,438,754.5,0.0032025309728276,1
"2373","2015-02-06 09:23:00",21.025,20.945,440.25,758.5,0.00321984272199134,1
"2374","2015-02-06 09:23:59",21.05,21,436.5,764,0.00323333086438862,1
"2375","2015-02-06 09:24:59",21.05,21.05,441,765.25,0.00324106938547011,1
"2376","2015-02-06 09:26:00",21.1,21.15,436.5,769.75,0.0032666179277636,1
"2377","2015-02-06 09:27:00",21.1,21.245,444,780.25,0.00328136808595491,1
"2378","2015-02-06 09:28:00",21.1,21.29,444,786,0.00328835524589222,1
"2379","2015-02-06 09:29:00",21.1,21.2225,444,783.25,0.00327787456454339,1
"2380","2015-02-06 09:29:59",21.1,21.2675,444,787,0.0032848616464043,1
"2381","2015-02-06 09:30:59",21.1,21.2,444,787.666666666667,0.0032743810821691,1
"2382","2015-02-06 09:32:00",21.1,21.2,448,786.75,0.0032743810821691,1
"2383","2015-02-06 09:33:00",21.1,21.2,444,782.5,0.0032743810821691,1
"2384","2015-02-06 09:34:00",21.1,21.1,454.75,779.75,0.00325885496612408,1
"2385","2015-02-06 09:35:00",21.1,21.05,454.75,777.5,0.00325109219724338,1
"2386","2015-02-06 09:36:00",21.1,21.1,460,779.333333333333,0.00325885496612408,1
"2387","2015-02-06 09:36:59",21.175,21.075,449.5,782.75,0.00327007705069215,1
"2388","2015-02-06 09:38:00",21.15,21.05,449.5,787.5,0.00326114228977468,1
"2389","2015-02-06 09:39:00",21.2,21.075,454.75,777,0.00327512524260638,1
"2390","2015-02-06 09:40:00",21.2,21.0666666666667,449.333333333333,789.666666666667,0.00327382339860608,1
"2391","2015-02-06 09:40:59",21.175,21.075,460,805.25,0.00327007705069215,1
"2392","2015-02-06 09:42:00",21.2,20.9975,456,801.25,0.00326301830262213,1
"2393","2015-02-06 09:42:59",21.2,21,460,796,0.00326340884175517,1
"2394","2015-02-06 09:43:59",21.2225,21.025,449.5,793.25,0.00327185259165016,1
"2395","2015-02-06 09:45:00",21.29,20.9633333333333,453,788.333333333333,0.00327581372742662,1
"2396","2015-02-06 09:46:00",21.2675,21,460,794.5,0.00327702411140154,1
"2397","2015-02-06 09:47:00",21.29,21,460,797.5,0.00328157363527027,1
"2398","2015-02-06 09:48:00",21.3233333333333,21.0333333333333,460,810,0.00329357109246129,1
"2399","2015-02-06 09:49:00",21.29,21,450.75,812.5,0.00328157363527027,1
"2400","2015-02-06 09:49:59",21.29,21.0333333333333,454.666666666667,813.666666666667,0.00328681000721484,1
"2401","2015-02-06 09:51:00",21.315,20.9725,444,809.25,0.00328230854413818,1
"2402","2015-02-06 09:52:00",21.29,21,444,812.333333333333,0.00328157363527027,1
"2403","2015-02-06 09:53:00",21.29,21.0333333333333,454.666666666667,807.666666666667,0.00328681000721484,1
"2404","2015-02-06 09:53:59",21.315,21,460,810.5,0.0032866351830872,1
"2405","2015-02-06 09:55:00",21.34,21,452,811.5,0.00329170360317058,1
"2406","2015-02-06 09:55:59",21.325,20.978,456,808,0.00328519826458598,1
"2407","2015-02-06 09:56:59",21.31,20.956,460,804.5,0.0032787018749781,1
"2408","2015-02-06 09:58:00",21.3233333333333,20.86,460,797.333333333333,0.00326628661412406,1
"2409","2015-02-06 09:59:00",21.3566666666667,20.9266666666667,460,796.333333333333,0.00328351897769845,1
"2410","2015-02-06 10:00:00",21.39,20.865,449.5,798.5,0.00328052289186158,1
"2411","2015-02-06 10:01:00",21.39,20.79,460,796,0.00326866896536751,1
"2412","2015-02-06 10:01:59",21.34,20.995,449.5,801.25,0.00329091571756336,1
"2413","2015-02-06 10:02:59",21.34,21.1,449.5,811,0.0033074617322846,1
"2414","2015-02-06 10:04:00",21.29,21.245,460,821.5,0.00332006301583508,1
"2415","2015-02-06 10:05:00",21.34,21.2675,455.5,830.25,0.00333385837799151,1
"2416","2015-02-06 10:06:00",21.29,21.29,457,835,0.00332713300899553,1
"2417","2015-02-06 10:07:00",21.34,21.2,449.5,831,0.00332322065566757,1
"2418","2015-02-06 10:08:00",21.315,21.29,454.75,834.75,0.00333226520275809,1
"2419","2015-02-06 10:08:59",21.29,21.29,460,837,0.00332713300899553,1
"2420","2015-02-06 10:09:59",21.315,21.29,460,841,0.00333226520275809,1
"2421","2015-02-06 10:11:00",21.315,21.2675,460,844.5,0.00332872470430793,1
"2422","2015-02-06 10:12:00",21.39,21.34,460,847,0.00335560819829238,1
"2423","2015-02-06 10:13:00",21.39,21.2675,454.75,842.5,0.0033441466432948,1
"2424","2015-02-06 10:14:00",21.39,21.2,453,841,0.00333347591803249,1
"2425","2015-02-06 10:14:59",21.39,21.2475,449.5,839.5,0.0033409849089552,1
"2426","2015-02-06 10:15:59",21.365,21.3175,454.75,844.5,0.00334689126491045,1
"2427","2015-02-06 10:17:00",21.39,21.2,457,847,0.00333347591803249,1
"2428","2015-02-06 10:18:00",21.39,21.2675,454,847.75,0.0033441466432948,1
"2429","2015-02-06 10:19:00",21.3233333333333,21.23,464,843.333333333333,0.00332453136508391,1
"2430","2015-02-06 10:20:00",21.365,21.315,461.5,847.25,0.0033464966480141,1
"2431","2015-02-06 10:21:00",21.39,21.34,449.5,848.5,0.00335560819829238,1
"2432","2015-02-06 10:21:59",21.34,21.445,449.5,848.5,0.00336183337511146,1
"2433","2015-02-06 10:23:00",21.39,21.39,454,854.25,0.00336351296377594,1
"2434","2015-02-06 10:24:00",21.34,21.1475,455.5,848.25,0.00331494712185242,1
"2435","2015-02-06 10:25:00",21.3566666666667,21.2,468,844.333333333333,0.00332663598556098,1
"2436","2015-02-06 10:25:59",21.29,21.2,454,836.5,0.00331299318254051,1
"2437","2015-02-06 10:27:00",21.3233333333333,21.2,454,838,0.00331980841346625,1
"2438","2015-02-06 10:27:59",21.315,21.125,469,841.5,0.003306302478428,1
"2439","2015-02-06 10:28:59",21.34,21,469,832,0.00329170360317058,1
"2440","2015-02-06 10:30:00",21.315,20.865,469,825,0.00326539589365197,1
"2441","2015-02-06 10:31:00",21.315,20.9175,465.25,824,0.00327365544586539,1
"2442","2015-02-06 10:32:00",21.29,21.175,475.25,826.75,0.00330906556645272,1
"2443","2015-02-06 10:33:00",21.29,21.1,464,824,0.00329728301421794,1
"2444","2015-02-06 10:34:00",21.29,21.2,459,827.5,0.00331299318254051,1
"2445","2015-02-06 10:34:59",21.29,21.236,468.2,843.5,0.00331864903638707,1
"2446","2015-02-06 10:36:00",21.365,21.17,474,845.6,0.0033236097201333,1
"2447","2015-02-06 10:37:00",21.39,20.79,492.333333333333,837.333333333333,0.00326866896536751,1
"2448","2015-02-06 10:38:00",21.3233333333333,21.0666666666667,474,825.666666666667,0.00329881838052129,1
"2449","2015-02-06 10:38:59",21.39,20.97,480.25,831.75,0.00329711914406046,1
"2450","2015-02-06 10:40:00",21.4725,21.0475,504,832.25,0.00332622797144664,1
"2451","2015-02-06 10:40:59",21.5,21.1,539.5,843,0.00334021979127877,1
"2452","2015-02-06 10:41:59",21.5,20.725,509,839,0.00328054259828353,1
"2453","2015-02-06 10:43:00",21.5,20.84,528.5,832.5,0.00329884239319777,1
"2454","2015-02-06 10:44:00",21.6,21.0225,499,840,0.00334842756234686,1
"2455","2015-02-06 10:45:00",21.65,20.9175,497.75,850,0.00334187449611367,1
"2456","2015-02-06 10:46:00",21.675,21.1,500.25,853.75,0.0033763756804593,1
"2457","2015-02-06 10:46:59",21.7,21,489,852,0.00336545572585474,1
"2458","2015-02-06 10:47:59",21.7,20.9725,490.25,856.25,0.0033610247671086,1
"2459","2015-02-06 10:49:00",21.7,20.945,494,854.5,0.00335659387115217,1
"2460","2015-02-06 10:50:00",21.7,20.89,485.666666666667,854,0.00334773226760308,1
"2461","2015-02-06 10:51:00",21.7,20.815,481.5,850.75,0.0033356486674956,1
"2462","2015-02-06 10:52:00",21.7,20.8925,484,844.5,0.00334813506231597,1
"2463","2015-02-06 10:53:00",21.7,21.075,482.75,850.75,0.00337754047794719,1
"2464","2015-02-06 10:53:59",21.73,20.89,477.333333333333,861,0.00335391054716794,1
"2465","2015-02-06 10:54:59",21.73,20.93,477.333333333333,865,0.00336036728266843,1
"2466","2015-02-06 10:56:00",21.7675,20.795,485.25,860.75,0.00334627773474081,1
"2467","2015-02-06 10:57:00",21.754,20.896,485.25,853.25,0.00335983033431899,1
"2468","2015-02-06 10:58:00",21.73,20.7,482.75,849.75,0.00332324287422974,1
"2469","2015-02-06 10:59:00",21.79,20.945,464,844.5,0.00337520823685561,1
"2470","2015-02-06 10:59:59",21.7225,20.87,479,846.75,0.00334913821487917,1
"2471","2015-02-06 11:00:59",21.745,20.7225,476.75,852.5,0.0033299422525362,1
"2472","2015-02-06 11:02:00",21.7,20.79,476,851,0.00333162090456645,1
"2473","2015-02-06 11:03:00",21.7,20.7675,480,854.75,0.00332799596229192,1
"2474","2015-02-06 11:04:00",21.73,20.73,479,852.666666666667,0.00332808493840404,1
"2475","2015-02-06 11:05:00",21.7225,20.7,479,848.25,0.00332171157107602,1
"2476","2015-02-06 11:06:00",21.7225,20.7,485.25,848,0.00332171157107602,1
"2477","2015-02-06 11:06:59",21.7,20.6,489,846,0.00330101160183458,1
"2478","2015-02-06 11:08:00",21.7,20.745,489,844.5,0.0033243710620435,1
"2479","2015-02-06 11:09:00",21.7675,20.7925,471.5,846.75,0.00334587327716802,1
"2480","2015-02-06 11:10:00",21.76,20.73,471,849,0.00333422534811644,1
"2481","2015-02-06 11:10:59",21.79,20.55,487.75,837,0.00331121661205061,1
"2482","2015-02-06 11:12:00",21.79,20.5,467.666666666667,830.333333333333,0.00330311734014026,1
"2483","2015-02-06 11:12:59",21.79,20.65,469.25,829.5,0.0033274157853251,1
"2484","2015-02-06 11:13:59",21.73,20.5666666666667,462.333333333333,830.666666666667,0.0033017234962236,1
"2485","2015-02-06 11:15:00",21.79,20.6,462.75,834.25,0.00331931609377617,1
"2486","2015-02-06 11:16:00",21.79,20.6225,462.75,833.5,0.00332296092900706,1
"2487","2015-02-06 11:17:00",21.79,20.5,472.333333333333,827.666666666667,0.00330311734014026,1
"2488","2015-02-06 11:18:00",21.79,20.678,485,821.25,0.00333195170424639,1
"2489","2015-02-06 11:19:00",21.745,20.5,479,822.333333333333,0.00329399891137401,1
"2490","2015-02-06 11:19:59",21.745,20.6,471.5,821.75,0.00331015271078034,1
"2491","2015-02-06 11:21:00",21.7,20.6666666666667,464,826,0.00331175136679585,1
"2492","2015-02-06 11:22:00",21.7225,20.65,475.25,829.5,0.00331364536897211,1
"2493","2015-02-06 11:23:00",21.7,20.6,479,832,0.00330101160183458,1
"2494","2015-02-06 11:23:59",21.7,20.6,464,823,0.00330101160183458,1
"2495","2015-02-06 11:25:00",21.7,20.6,469,824,0.00330101160183458,1
"2496","2015-02-06 11:25:59",21.7,20.6,467.75,825.25,0.00330101160183458,1
"2497","2015-02-06 11:26:59",21.7,20.625,481.5,830.75,0.00330503897046288,1
"2498","2015-02-06 11:28:00",21.7,20.5,479,831,0.00328490264608514,1
"2499","2015-02-06 11:29:00",21.7225,20.6,479,826,0.00330557937496198,1
"2500","2015-02-06 11:30:00",21.76,20.5333333333333,490.666666666667,818.333333333333,0.00330242542044239,1
"2501","2015-02-06 11:31:00",21.7225,20.525,502.75,815.75,0.00329348077410498,1
"2502","2015-02-06 11:31:59",21.7225,20.5,490.25,816,0.00328944801119081,0
"2503","2015-02-06 11:32:59",21.7,20.5,479,813.25,0.00328490264608514,0
"2504","2015-02-06 11:34:00",21.7,20.39,474,806,0.00326718375337819,0
"2505","2015-02-06 11:35:00",21.7,20.525,492.75,804.5,0.00328892980720994,0
"2506","2015-02-06 11:36:00",21.7,20.46,507,801,0.00327845929618166,1
"2507","2015-02-06 11:37:00",21.7,20.575,484,796,0.00329698428508366,1
"2508","2015-02-06 11:38:00",21.7,20.4425,467.75,801,0.00327564037235591,1
"2509","2015-02-06 11:38:59",21.7,20.39,464,803,0.00326718375337819,1
"2510","2015-02-06 11:39:59",21.7,20.39,469,795.666666666667,0.00326718375337819,1
"2511","2015-02-06 11:41:00",21.7,20.4175,464,794,0.00327161338240943,1
"2512","2015-02-06 11:42:00",21.7,20.5,471,787,0.00328490264608514,1
"2513","2015-02-06 11:43:00",21.7,20.39,462.75,787,0.00326718375337819,1
"2514","2015-02-06 11:44:00",21.7,20.39,481.5,788,0.00326718375337819,1
"2515","2015-02-06 11:44:59",21.7,20.39,479,786.5,0.00326718375337819,1
"2516","2015-02-06 11:45:59",21.7,20.39,469.25,788.25,0.00326718375337819,1
"2517","2015-02-06 11:47:00",21.7,20.39,469,788.333333333333,0.00326718375337819,1
"2518","2015-02-06 11:48:00",21.7,20.39,469,781,0.00326718375337819,1
"2519","2015-02-06 11:49:00",21.65,20.365,457.75,788.75,0.0032531429315252,1
"2520","2015-02-06 11:50:00",21.6333333333333,20.3233333333333,460.666666666667,790.666666666667,0.00324312720518315,1
"2521","2015-02-06 11:51:00",21.65,20.34,465.5,789.5,0.00324912852407748,1
"2522","2015-02-06 11:51:59",21.7,20.39,474.333333333333,794.333333333333,0.00326718375337819,1
"2523","2015-02-06 11:53:00",21.675,20.4175,477.75,792.5,0.00326658997353317,1
"2524","2015-02-06 11:54:00",21.65,20.2475,487.75,789.5,0.00323427566472548,1
"2525","2015-02-06 11:55:00",21.7,20.5333333333333,492.333333333333,785.5,0.00329027220577913,1
"2526","2015-02-06 11:55:59",21.7,20.4725,490.25,792.6,0.00328047282876157,1
"2527","2015-02-06 11:57:00",21.7,20.4266666666667,484,800,0.00327308993936706,1
"2528","2015-02-06 11:57:59",21.7,20.4633333333333,480.666666666667,795,0.00327899623693499,1
"2529","2015-02-06 11:58:59",21.7,20.32,491.5,795.75,0.00325590861722737,1
"2530","2015-02-06 12:00:00",21.675,20.4175,501.5,802,0.00326658997353317,1
"2531","2015-02-06 12:01:00",21.7,20.39,494,803,0.00326718375337819,1
"2532","2015-02-06 12:02:00",21.7,20.39,494,796.25,0.00326718375337819,1
"2533","2015-02-06 12:03:00",21.7,20.39,479,806.666666666667,0.00326718375337819,1
"2534","2015-02-06 12:04:00",21.7,20.3933333333333,506,805.666666666667,0.00326772067476656,1
"2535","2015-02-06 12:04:59",21.7,20.29,514,803,0.00325107654049993,1
"2536","2015-02-06 12:06:00",21.7,20.4175,513.75,800.25,0.00327161338240943,1
"2537","2015-02-06 12:07:00",21.7,20.39,514,793,0.00326718375337819,1
"2538","2015-02-06 12:08:00",21.7,20.39,494,791,0.00326718375337819,1
"2539","2015-02-06 12:08:59",21.7,20.5,514,800.5,0.00328490264608514,1
"2540","2015-02-06 12:10:00",21.7,20.4266666666667,507.333333333333,808,0.00327308993936706,1
"2541","2015-02-06 12:10:59",21.7,20.39,567.5,805.5,0.00326718375337819,1
"2542","2015-02-06 12:11:59",21.7,20.39,512.75,804,0.00326718375337819,1
"2543","2015-02-06 12:13:00",21.7,20.34,528.5,798.5,0.00325913004320515,1
"2544","2015-02-06 12:14:00",21.7225,20.315,541.5,806.25,0.00325960718226015,1
"2545","2015-02-06 12:15:00",21.7,20.2475,533.75,802.5,0.00324423122631609,1
"2546","2015-02-06 12:16:00",21.73,20.2933333333333,504,794.333333333333,0.00325761340127826,1
"2547","2015-02-06 12:16:59",21.79,20.3425,494,800.25,0.00327760600493593,1
"2548","2015-02-06 12:17:59",21.7675,20.3175,496.5,806,0.00326903583036557,1
"2549","2015-02-06 12:19:00",21.79,20.245,496.5,804.5,0.00326181431677313,1
"2550","2015-02-06 12:20:00",21.79,20.295,504,801,0.00326991251875266,1
"2551","2015-02-06 12:21:00",21.79,20.295,489,801.5,0.00326991251875266,1
"2552","2015-02-06 12:22:00",21.79,20.2675,489,805,0.00326545848170495,1
"2553","2015-02-06 12:23:00",21.79,20.23,518.666666666667,802.333333333333,0.00325938489708391,1
"2554","2015-02-06 12:23:59",21.76,20.26,489,800.666666666667,0.00325823428158547,1
"2555","2015-02-06 12:24:59",21.79,20.2925,486.5,799.5,0.00326950760367163,1
"2556","2015-02-06 12:26:00",21.79,20.245,471.5,806,0.00326181431677313,1
"2557","2015-02-06 12:27:00",21.73,20.3566666666667,474,812.666666666667,0.00326783347909749,1
"2558","2015-02-06 12:28:00",21.745,20.34,484,816.5,0.00326815456824215,1
"2559","2015-02-06 12:29:00",21.76,20.39,479,820.333333333333,0.00327925123942565,1
"2560","2015-02-06 12:29:59",21.7675,20.545,479,817.5,0.00330583456706247,1
"2561","2015-02-06 12:30:59",21.79,20.39,479,811.333333333333,0.0032852996804469,1
"2562","2015-02-06 12:32:00",21.745,20.39,484,820.75,0.00327623069597488,1
"2563","2015-02-06 12:33:00",21.745,20.4725,486.5,815.5,0.0032895567628539,1
"2564","2015-02-06 12:34:00",21.745,20.445,499,821,0.00328511467744824,1
"2565","2015-02-06 12:35:00",21.745,20.4425,511.5,821.5,0.00328471085463187,1
"2566","2015-02-06 12:36:00",21.7,20.495,521.5,813,0.00328409722008502,1
"2567","2015-02-06 12:36:59",21.73,20.3566666666667,504,801.666666666667,0.00326783347909749,1
"2568","2015-02-06 12:38:00",21.73,20.29,489,799,0.00325707551170042,1
"2569","2015-02-06 12:39:00",21.7,20.3566666666667,500.666666666667,799.666666666667,0.00326181459021045,1
"2570","2015-02-06 12:40:00",21.7,20.2675,511,797.25,0.00324745253196683,1
"2571","2015-02-06 12:40:59",21.7,20.2225,500.25,789.75,0.00324020464092953,1
"2572","2015-02-06 12:42:00",21.7,20.2,494,780.25,0.00323658075842388,1
"2573","2015-02-06 12:42:59",21.7,20.1666666666667,497.333333333333,782.333333333333,0.00323121212081626,1
"2574","2015-02-06 12:43:59",21.7,20.1,495.666666666667,779.333333333333,0.00322047512218536,1
"2575","2015-02-06 12:45:00",21.7,20.14,492,773.5,0.00322691727711109,1
"2576","2015-02-06 12:46:00",21.7,20.15,509,771.666666666667,0.00322852783658594,1
"2577","2015-02-06 12:47:00",21.7,20,509,769,0.00320437031566424,1
"2578","2015-02-06 12:48:00",21.7,20,495.25,763,0.00320437031566424,1
"2579","2015-02-06 12:49:00",21.7,20,499,760,0.00320437031566424,1
"2580","2015-02-06 12:49:59",21.7,20.1,489,752,0.00322047512218536,1
"2581","2015-02-06 12:51:00",21.7,20.125,481.25,757.5,0.00322450145345648,1
"2582","2015-02-06 12:52:00",21.7,20.025,489,759,0.00320839643951202,1
"2583","2015-02-06 12:53:00",21.7,20,377.75,757.75,0.00320437031566424,1
"2584","2015-02-06 12:53:59",21.7,20.075,44,754.75,0.00321644884277157,0
"2585","2015-02-06 12:55:00",21.7,20.075,60.25,755,0.00321644884277158,0
"2586","2015-02-06 12:55:59",21.65,20.05,60.75,753.5,0.00320256516457624,0
"2587","2015-02-06 12:56:59",21.65,20.05,57,760,0.00320256516457624,0
"2588","2015-02-06 12:58:00",21.6,20,67,758,0.00318473164725866,0
"2589","2015-02-06 12:59:00",21.6,20,66.5,751.75,0.00318473164725866,0
"2590","2015-02-06 13:00:00",21.6,20,53,739.25,0.00318473164725866,0
"2591","2015-02-06 13:01:00",21.5333333333333,19.9633333333333,58.3333333333333,732,0.00316585374749298,0
"2592","2015-02-06 13:01:59",21.55,20,61.5,733,0.00317495209552161,0
"2593","2015-02-06 13:02:59",21.525,20,48.5,723.5,0.00317007223832875,0
"2594","2015-02-06 13:04:00",21.5,19.9725,62.5,720.25,0.00316082471837625,0
"2595","2015-02-06 13:05:00",21.5,20,68.75,719.25,0.00316519898334311,0
"2596","2015-02-06 13:06:00",21.5,19.9725,47,714.333333333333,0.00316082471837625,0
"2597","2015-02-06 13:07:00",21.4725,19.945,54.5,713.4,0.00315111242045884,0
"2598","2015-02-06 13:08:00",21.445,19.89,50,708,0.00313706376502723,0
"2599","2015-02-06 13:08:59",21.39,19.89,50,708.5,0.00312645689641751,0
"2600","2015-02-06 13:09:59",21.39,19.89,52.3333333333333,701,0.00312645689641751,0
"2601","2015-02-06 13:11:00",21.39,19.89,57,692.5,0.00312645689641751,0
"2602","2015-02-06 13:12:00",21.39,19.89,81.25,688.75,0.00312645689641751,0
"2603","2015-02-06 13:13:00",21.39,19.6966666666667,50,689.666666666667,0.00309591607748975,0
"2604","2015-02-06 13:14:00",21.34,19.7675,51.75,676.25,0.00309754985994537,0
"2605","2015-02-06 13:14:59",21.29,19.7266666666667,58.3333333333333,671.333333333333,0.00308160987056291,0
"2606","2015-02-06 13:15:59",21.29,19.6666666666667,131.333333333333,665.333333333333,0.00307219064941045,0
"2607","2015-02-06 13:17:00",21.29,19.745,293.5,662.25,0.00308448802253734,1
"2608","2015-02-06 13:18:00",21.29,19.7,440,660,0.00307742351500443,1
"2609","2015-02-06 13:19:00",21.29,19.625,483.75,662.5,0.00306564969062438,1
"2610","2015-02-06 13:20:00",21.29,19.575,492.75,658.75,0.00305780072077818,1
"2611","2015-02-06 13:21:00",21.29,19.6,499,659.25,0.00306172518106119,1
"2612","2015-02-06 13:21:59",21.29,19.55,489,652,0.00305387630977445,1
"2613","2015-02-06 13:23:00",21.29,19.6,479,653.5,0.00306172518106119,1
"2614","2015-02-06 13:24:00",21.29,19.55,486.5,658.5,0.00305387630977445,1
"2615","2015-02-06 13:25:00",21.29,19.4175,489,656,0.00303307775413431,1
"2616","2015-02-06 13:25:59",21.29,19.525,490.25,652.5,0.00304995194804905,1
"2617","2015-02-06 13:27:00",21.29,19.6,486.5,658.5,0.00306172518106119,1
"2618","2015-02-06 13:27:59",21.39,19.5,495,665.25,0.00306485175435598,1
"2619","2015-02-06 13:28:59",21.39,19.5,480.666666666667,660,0.00306485175435598,1
"2620","2015-02-06 13:30:00",21.39,19.5,485.25,663.25,0.00306485175435598,1
"2621","2015-02-06 13:31:00",21.445,19.5,494,665,0.00307524859218901,1
"2622","2015-02-06 13:32:00",21.5,19.5,500.666666666667,668.666666666667,0.00308567645329438,1
"2623","2015-02-06 13:33:00",21.5,19.4725,508.5,667,0.00308130330108709,1
"2624","2015-02-06 13:34:00",21.5,19.445,508.5,664,0.00307693021006926,1
"2625","2015-02-06 13:34:59",21.5,19.4175,500.25,655.25,0.00307255718023959,1
"2626","2015-02-06 13:36:00",21.5,19.4725,507.5,655.5,0.00308130330108709,1
"2627","2015-02-06 13:37:00",21.5,19.445,516.5,659,0.00307693021006926,1
"2628","2015-02-06 13:38:00",21.5,19.365,536.5,656.25,0.00306420883865291,1
"2629","2015-02-06 13:38:59",21.5,19.39,514,659.5,0.00306818421159682,1
"2630","2015-02-06 13:40:00",21.5,19.29,516.25,654,0.00305228302321123,1
"2631","2015-02-06 13:40:59",21.5,19.315,546,647,0.00305625824446108,0
"2632","2015-02-06 13:41:59",21.5,19.39,573,652.666666666667,0.00306818421159682,0
"2633","2015-02-06 13:43:00",21.55,19.34,560.75,663.75,0.00306966160411553,0
"2634","2015-02-06 13:44:00",21.6,19.3566666666667,524,652,0.0030817818824015,0
"2635","2015-02-06 13:45:00",21.6,19.29,537,653,0.00307111545177247,0
"2636","2015-02-06 13:46:00",21.625,19.2225,548.75,649.5,0.0030650234197501,0
"2637","2015-02-06 13:46:59",21.7,19.34,541.5,640,0.00309809939732844,1
"2638","2015-02-06 13:47:59",21.64,19.31,549.4,645.5,0.0030818848103959,1
"2639","2015-02-06 13:49:00",21.7,19.1666666666667,509,646,0.00307019585285627,1
"2640","2015-02-06 13:50:00",21.675,19.125,523.75,637.25,0.00305878636163381,1
"2641","2015-02-06 13:51:00",21.7,19.12,559.5,632.25,0.0030626837857422,1
"2642","2015-02-06 13:52:00",21.6333333333333,19.03,549.25,623.25,0.00303573426118885,1
"2643","2015-02-06 13:53:00",21.6666666666667,19.2,525.333333333333,624,0.00306926860661904,1
"2644","2015-02-06 13:53:59",21.7,19.2,535.5,633.5,0.00307556172562946,1
"2645","2015-02-06 13:54:59",21.7,19.075,545.5,634.25,0.0030554401777391,1
"2646","2015-02-06 13:56:00",21.7,19.1,551,626,0.0030594643836806,1
"2647","2015-02-06 13:57:00",21.7225,19.1,586,629,0.00306369627833641,1
"2648","2015-02-06 13:58:00",21.745,19.05,581.75,626.75,0.00305986257422779,1
"2649","2015-02-06 13:59:00",21.76,19.0666666666667,557.666666666667,626.666666666667,0.00306537537622089,1
